Image Path,True Label,Predicted Label,Is Correct,Confidence,Error Message
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\15.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\16.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\17.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\18.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\19.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\2.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\20.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\21.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\22.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\23.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\24.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\25.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\26.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\27.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\28.jpg,S_FanSpeed2,FanSpeed2,True,0.9994,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\29.jpg,S_FanSpeed2,FanSpeed2,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\3.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\30.jpg,S_FanSpeed2,FanSpeed2,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\31.jpg,S_FanSpeed2,FanSpeed2,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\32.jpg,S_FanSpeed2,FanSpeed2,True,0.9996,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\33.jpg,S_FanSpeed2,FanSpeed2,True,0.9997,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\34.jpg,S_FanSpeed2,FanSpeed2,True,0.9997,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\35.jpg,S_FanSpeed2,FanSpeed2,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\36.jpg,S_FanSpeed2,FanSpeed2,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\37.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\38.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\39.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\4.jpg,S_FanSpeed2,FanSpeed2,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\40.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\41.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\42.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\43.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\44.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\45.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\46.jpg,S_FanSpeed2,FanSpeed2,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\47.jpg,S_FanSpeed2,FanSpeed2,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\48.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\49.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\5.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\50.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\51.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\52.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\53.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\54.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\55.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\56.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\57.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\58.jpg,S_FanSpeed2,,False,,Không detect được hand
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\59.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\6.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\60.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\61.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\62.jpg,S_FanSpeed2,,False,,Không detect được hand
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\63.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\64.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\65.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\66.jpg,S_FanSpeed2,FanSpeed2,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\67.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\68.jpg,S_FanSpeed2,FanSpeed2,True,0.9973,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\69.jpg,S_FanSpeed2,FanSpeed2,True,0.9952,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\7.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\70.jpg,S_FanSpeed2,FanSpeed2,True,0.9958,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\71.jpg,S_FanSpeed2,FanSpeed2,True,0.9942,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\72.jpg,S_FanSpeed2,FanSpeed2,True,0.9921,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\73.jpg,S_FanSpeed2,FanSpeed2,True,0.9973,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\74.jpg,S_FanSpeed2,FanSpeed2,True,0.9979,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\75.jpg,S_FanSpeed2,FanSpeed2,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\76.jpg,S_FanSpeed2,FanSpeed2,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\77.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\78.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\79.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\8.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\80.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\81.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\82.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\83.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\84.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\85.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\86.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\87.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\88.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\89.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\9.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\90.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\0.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\1.jpg,S_FanSpeed3,FanSpeed3,True,0.9994,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\10.jpg,S_FanSpeed3,FanSpeed3,True,0.9983,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\11.jpg,S_FanSpeed3,FanSpeed3,True,0.9991,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\12.jpg,S_FanSpeed3,FanSpeed3,True,0.9997,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\13.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\14.jpg,S_FanSpeed3,FanSpeed3,True,0.9993,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\15.jpg,S_FanSpeed3,FanSpeed3,True,0.9997,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\16.jpg,S_FanSpeed3,FanSpeed3,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\17.jpg,S_FanSpeed3,FanSpeed3,True,0.9996,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\18.jpg,S_FanSpeed3,FanSpeed3,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\19.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\2.jpg,S_FanSpeed3,FanSpeed3,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\20.jpg,S_FanSpeed3,FanSpeed3,True,0.9997,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\21.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\22.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\23.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\24.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\25.jpg,S_FanSpeed3,Light2On,False,0.6383,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\26.jpg,S_FanSpeed3,FanSpeed3,True,0.5542,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\27.jpg,S_FanSpeed3,FanSpeed3,True,0.7550,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\28.jpg,S_FanSpeed3,FanSpeed3,True,0.8912,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\29.jpg,S_FanSpeed3,FanSpeed3,True,0.9621,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\3.jpg,S_FanSpeed3,FanSpeed3,True,0.9996,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\30.jpg,S_FanSpeed3,FanSpeed3,True,0.9929,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\31.jpg,S_FanSpeed3,FanSpeed3,True,0.9418,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\32.jpg,S_FanSpeed3,FanSpeed3,True,0.9749,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\33.jpg,S_FanSpeed3,FanSpeed3,True,0.9753,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\34.jpg,S_FanSpeed3,FanSpeed3,True,0.9924,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\35.jpg,S_FanSpeed3,FanSpeed3,True,0.9923,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\36.jpg,S_FanSpeed3,FanSpeed3,True,0.9977,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\37.jpg,S_FanSpeed3,FanSpeed3,True,0.9962,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\38.jpg,S_FanSpeed3,Light2On,False,0.7431,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\39.jpg,S_FanSpeed3,Light2On,False,0.5821,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\4.jpg,S_FanSpeed3,FanSpeed3,True,0.9991,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\40.jpg,S_FanSpeed3,Light2On,False,0.7264,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\41.jpg,S_FanSpeed3,Light2On,False,0.5807,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\42.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\43.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\44.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\45.jpg,S_FanSpeed3,FanSpeed3,True,0.9200,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\46.jpg,S_FanSpeed3,FanSpeed3,True,0.9671,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\47.jpg,S_FanSpeed3,FanSpeed3,True,0.9664,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\48.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\49.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\5.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\50.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\51.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\52.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\53.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\54.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\55.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\56.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\57.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\58.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\59.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\6.jpg,S_FanSpeed3,FanSpeed3,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\60.jpg,S_FanSpeed3,FanSpeed3,True,0.9997,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\61.jpg,S_FanSpeed3,FanSpeed3,True,0.9876,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\62.jpg,S_FanSpeed3,FanSpeed3,True,0.9991,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\63.jpg,S_FanSpeed3,FanSpeed3,True,0.9901,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\64.jpg,S_FanSpeed3,FanSpeed3,True,0.9389,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\65.jpg,S_FanSpeed3,FanSpeed3,True,0.9909,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\66.jpg,S_FanSpeed3,FanSpeed3,True,0.9942,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\67.jpg,S_FanSpeed3,FanSpeed3,True,0.9975,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\68.jpg,S_FanSpeed3,FanSpeed3,True,0.9246,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\69.jpg,S_FanSpeed3,FanSpeed3,True,0.8970,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed3\7.jpg,S_FanSpeed3,FanSpeed3,True,0.9999,
